"Language","ISO_code","Phoible_code","Meaning","Form","Trill","Dataset","Latitude","Longitude","Family","Branch","Area","Continent","Rough.M","rough","R_type","r","l","revision"
"Belarusian","bel","bel","woven","тканы","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-0.2,FALSE,NA,FALSE,FALSE,NA
"Belarusian","bel","bel","greasy","сальны","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.1,FALSE,NA,FALSE,TRUE,NA
"Bulgarian","bul","bul","abrasive","абразив","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.3,TRUE,"trill",TRUE,FALSE,NA
"Bulgarian","bul","bul","slippery","хлъзгав","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","rough","груб","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.2,TRUE,"trill",TRUE,FALSE,NA
"Bulgarian","bul","bul","jagged","назъбен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.3,TRUE,"trill",FALSE,FALSE,NA
"Bulgarian","bul","bul","textured","текстуриран","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.8,TRUE,"trill",TRUE,FALSE,NA
"Bulgarian","bul","bul","wooden","дървен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",1.3,TRUE,"trill",TRUE,FALSE,NA
"Bulgarian","bul","bul","metallic","метален","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-1.9,FALSE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","polished","полиран","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.3,FALSE,"trill",TRUE,TRUE,NA
"Bulgarian","bul","bul","painted","боядисан","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-3,FALSE,"trill",FALSE,FALSE,NA
"Bulgarian","bul","bul","fine","глоба","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.2,FALSE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","sandy","пясъчен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.9,TRUE,"trill",FALSE,FALSE,NA
"Bulgarian","bul","bul","icy","леден","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.3,FALSE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","ceramic","керамичен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.5,FALSE,"trill",TRUE,FALSE,NA
"Bulgarian","bul","bul","bald","плешив","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.1,FALSE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","corroded","корозирали","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,"trill",TRUE,TRUE,NA
"Bulgarian","bul","bul","oily","мазен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,"trill",FALSE,FALSE,NA
"Bulgarian","bul","bul","perforated","перфориран","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.4,TRUE,"trill",TRUE,FALSE,NA
"Bulgarian","bul","bul","dusty","прашен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-0.8,FALSE,"trill",TRUE,FALSE,NA
"Bulgarian","bul","bul","cracked","напукан","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,"trill",FALSE,FALSE,NA
"Bulgarian","bul","bul","ragged","дрипав","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.3,TRUE,"trill",TRUE,FALSE,NA
"Bulgarian","bul","bul","fibrous","влакнест","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.3,TRUE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","smooth","гладък","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","sleek","лъскав","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.6,FALSE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","grainy","зърнест","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.9,TRUE,"trill",TRUE,FALSE,NA
"Bulgarian","bul","bul","rocky","скалист","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",4.8,TRUE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","hairy","космат","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0,TRUE,"trill",FALSE,FALSE,NA
"Bulgarian","bul","bul","prickly","бодлив","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",5.2,TRUE,"trill",FALSE,TRUE,NA
"Bulgarian","bul","bul","thorny","трънлив","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",5.8,TRUE,"trill",TRUE,TRUE,NA
"Bulgarian","bul","bul","waxy","восъчен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-3.6,FALSE,"trill",FALSE,FALSE,NA
"Bosnian","bos","bos","velvety","baršunasto","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.3,FALSE,NA,TRUE,FALSE,NA
"Bosnian","bos","bos","coated","premazan","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.8,FALSE,NA,TRUE,FALSE,NA
"Bosnian","bos","bos","ribbed","rebrastani","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.4,TRUE,NA,TRUE,FALSE,NA
"Bosnian","bos","bos","abrasive","abrazivni","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.3,TRUE,NA,TRUE,FALSE,NA
"Bosnian","bos","bos","slippery","klizavo","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,NA,FALSE,TRUE,NA
"Bosnian","bos","bos","wooden","drveni","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",1.3,TRUE,NA,TRUE,FALSE,NA
"Bosnian","bos","bos","metallic","metalik","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-1.9,FALSE,NA,FALSE,TRUE,NA
"Bosnian","bos","bos","polished","polirani","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.3,FALSE,NA,TRUE,TRUE,NA
"Bosnian","bos","bos","sandy","peščana","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.9,TRUE,NA,FALSE,FALSE,NA
"Bosnian","bos","bos","gelatinous","želatinozni","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.2,FALSE,NA,FALSE,TRUE,NA
"Bosnian","bos","bos","bald","ćelav","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.1,FALSE,NA,FALSE,TRUE,NA
"Bosnian","bos","bos","corroded","korodiran","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,NA,TRUE,FALSE,NA
"Bosnian","bos","bos","creamy","kremasto","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.8,FALSE,NA,TRUE,FALSE,NA
"Bosnian","bos","bos","lubricated","podmazan","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,NA,FALSE,FALSE,NA
"Bosnian","bos","bos","perforated","perforirani","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.4,TRUE,NA,TRUE,FALSE,NA
"Bosnian","bos","bos","fibrous","vlaknast","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.3,TRUE,NA,FALSE,TRUE,NA
"Bosnian","bos","bos","silky","svilenkasta","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.9,FALSE,NA,FALSE,TRUE,NA
"Bosnian","bos","bos","smooth","glatko","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.9,FALSE,NA,FALSE,TRUE,NA
"Bosnian","bos","bos","hairy","dlakav","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0,TRUE,NA,FALSE,TRUE,NA
"Bosnian","bos","bos","woven","tkani","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-0.2,FALSE,NA,FALSE,FALSE,NA
"Bosnian","bos","bos","blunt","tupi","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.5,TRUE,NA,FALSE,FALSE,NA
"Catalan","cat","cat","velvety","vellutat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",FALSE,FALSE,NA
"Catalan","cat","cat","abrasive","abrasiu","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.3,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","bony","òssia","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.5,TRUE,"mixed with trill",FALSE,FALSE,NA
"Catalan","cat","cat","slippery","relliscós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","rough","rugós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.2,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","coarse","tosca","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5.4,TRUE,"mixed with trill",FALSE,FALSE,NA
"Catalan","cat","cat","metallic","metàl·lics","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-1.9,FALSE,"mixed with trill",FALSE,TRUE,NA
"Catalan","cat","cat","polished","polit","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",FALSE,TRUE,NA
"Catalan","cat","cat","painted","pintat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3,FALSE,"mixed with trill",FALSE,FALSE,NA
"Catalan","cat","cat","crumpled","arrugat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.1,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","sandy","sorrenc","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.9,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","firm","ferma","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.2,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","gelatinous","gelatinosa","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.2,FALSE,"mixed with trill",FALSE,TRUE,NA
"Catalan","cat","cat","bald","calb","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.1,FALSE,"mixed with trill",FALSE,TRUE,NA
"Catalan","cat","cat","corroded","corroït","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","craterous","craterós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.6,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","creamy","cremós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.8,FALSE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","varnished","envernissat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.7,FALSE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","flat","pla","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.7,FALSE,"mixed with trill",FALSE,TRUE,NA
"Catalan","cat","cat","slimy","baboso","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.2,FALSE,"mixed with trill",FALSE,FALSE,NA
"Catalan","cat","cat","oily","oliosa","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",FALSE,TRUE,NA
"Catalan","cat","cat","lubricated","lubricat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",TRUE,TRUE,NA
"Catalan","cat","cat","perforated","perforat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.4,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","dusty","polsós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.8,FALSE,"mixed with trill",FALSE,TRUE,NA
"Catalan","cat","cat","cracked","esquerdat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","rugged","accidentat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4,TRUE,"mixed with trill",FALSE,FALSE,NA
"Catalan","cat","cat","fibrous","fibrós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.3,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","silky","sedós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.9,FALSE,"mixed with trill",FALSE,FALSE,NA
"Catalan","cat","cat","rocky","rocós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.8,TRUE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","hairy","pelut","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0,TRUE,"mixed with trill",FALSE,TRUE,NA
"Catalan","cat","cat","thorny","espinós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5.8,TRUE,"mixed with trill",FALSE,FALSE,NA
"Catalan","cat","cat","waxy","cerosa","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.6,FALSE,"mixed with trill",TRUE,FALSE,NA
"Catalan","cat","cat","greasy","greixós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.1,FALSE,"mixed with trill",TRUE,FALSE,NA
"Cebuano","ceb","ceb","painted","gipintalan","yes","Google",10,124,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-3,FALSE,"trill",FALSE,TRUE,NA
"Cebuano","ceb","ceb","sandy","balason","yes","Google",10,124,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",3.9,TRUE,"trill",FALSE,TRUE,NA
"Cebuano","ceb","ceb","firm","malig-on","yes","Google",10,124,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",4.2,TRUE,"trill",FALSE,TRUE,NA
"Cebuano","ceb","ceb","ceramic","seramiko","yes","Google",10,124,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-2.5,FALSE,"trill",TRUE,FALSE,NA
"Cebuano","ceb","ceb","bald","upaw","yes","Google",10,124,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-4.1,FALSE,"trill",FALSE,FALSE,NA
"Cebuano","ceb","ceb","flat","patag","yes","Google",10,124,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",-2.7,FALSE,"trill",FALSE,FALSE,NA
"Cebuano","ceb","ceb","hairy","balhiboon","yes","Google",10,124,"Austronesian","Malayo-Polynesian","Oceania","S/SE Asia",0,TRUE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","grooved","drážkovaná","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",1.7,TRUE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","velvety","sametový","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.3,FALSE,"trill",FALSE,FALSE,NA
"Czech","ces","ces","coated","potažené","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.8,FALSE,"trill",FALSE,FALSE,NA
"Czech","ces","ces","ribbed","žebrované","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.4,TRUE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","lacy","krajkový","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-1.4,FALSE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","abrasive","abrazivní","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.3,TRUE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","bony","kostnatý","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.5,TRUE,"trill",FALSE,FALSE,NA
"Czech","ces","ces","slippery","kluzký","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","lumpy","hrudkovitý","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.9,TRUE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","coarse","hrubý","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",5.4,TRUE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","wooden","dřevěný","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",1.3,TRUE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","shiny","lesklý","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.2,FALSE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","polished","leštěné","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.3,FALSE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","painted","malované","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-3,FALSE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","serrated","zoubkovaný","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",4,TRUE,"trill",FALSE,FALSE,NA
"Czech","ces","ces","bumpy","hrbolatý","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.3,TRUE,"trill",TRUE,TRUE,NA
"Czech","ces","ces","matted","matované","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.3,TRUE,"trill",FALSE,FALSE,NA
"Czech","ces","ces","crumpled","zmačkaný","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.1,TRUE,"trill",FALSE,FALSE,NA
"Czech","ces","ces","sandy","písečné","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.9,TRUE,"trill",FALSE,FALSE,NA
"Czech","ces","ces","icy","ledový","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.3,FALSE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","ceramic","keramický","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.5,FALSE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","gelatinous","želatinový","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.2,FALSE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","bald","plešatý","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.1,FALSE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","corroded","korodovaný","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","creamy","krémová","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.8,FALSE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","chalky","křídový","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-1.1,FALSE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","flat","ploché","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.7,FALSE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","etched","leptané","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.8,TRUE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","slimy","sliznatý","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.2,FALSE,"trill",FALSE,TRUE,NA
"Czech","ces","ces","oily","mastná","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,"trill",FALSE,FALSE,NA
"Czech","ces","ces","perforated","perforovaný","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.4,TRUE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","scaly","šupinatý","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",1.9,TRUE,"trill",FALSE,FALSE,NA
"Czech","ces","ces","dusty","zaprášený","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-0.8,FALSE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","cracked","popraskané","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,"trill",TRUE,FALSE,NA
"Czech","ces","ces","crisp","křupavý","yes","Google",50,15,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2,TRUE,"trill",TRUE,FALSE,NA
